Município,Almodôvar,"38,4","49,2","52,5","67,3","68,1","72,3","78,7","80,8","79,5",
Município,Alvito,"37,9","56,2","52,2","61,4","61,7","63,6","66,6","68,0","66,7",
Município,Barrancos,"30,7","51,8","47,8","61,6","62,5","58,7","65,6","65,0","63,4",
Município,Beja,"99,1","102,9","101,0","110,8","112,7","105,6","104,0","107,1","105,3",
Município,Castro Verde,"52,6","58,1","65,2","82,6","87,3","98,8","101,9","102,4","102,1",
Município,Cuba,"40,6","47,7","54,4","67,7","67,2","64,5","68,1","66,4","67,9",
Município,Ferreira do Alentejo,"56,7","51,4","57,4","68,4","77,0","70,2","74,3","75,4","73,0",
Município,Mértola,"31,6","46,3","45,8","58,4","59,0","61,3","67,1","66,8","66,6",
Município,Moura,"60,4","55,8","60,4","67,9","70,0","71,8","77,8","77,8","77,5",
Município,Ourique,"34,5","56,4","53,3","64,6","63,1","65,9","74,2","74,1","77,3",
Município,Serpa,"44,7","49,8","55,8","65,3","68,5","66,7","71,1","72,6","72,8",
Município,Vidigueira,"51,1","49,9","53,4","65,4","67,7","66,9","72,3","72,8","72,8",
Município,Almeirim,"80,7","67,0","80,6","85,7","88,2","85,2","87,6","87,4","86,2",
Município,Alpiarça,"67,8","56,4","64,4","72,8","69,2","69,9","75,8","77,4","77,1",
Município,Azambuja,"63,8","74,6","78,9","108,1","108,1","114,8","110,8","107,4","106,2",
Município,Benavente,"93,8","89,6","95,3","103,9","101,9","98,6","94,2","95,5","94,4",
Município,Cartaxo,"76,4","76,1","84,6","92,5","88,1","89,8","89,5","89,7","86,5",
Município,Chamusca,"45,3","51,2","53,1","61,0","62,6","67,9","73,6","73,0","71,7",
Município,Coruche,"53,1","60,1","60,7","73,3","74,2","73,9","76,4","78,4","76,8",
Município,Golegã,"65,0","58,9","66,0","77,7","72,3","78,4","┴  83,7","83,3","82,6",
Município,Rio Maior,"85,2","73,8","79,4","83,0","82,7","87,0","89,2","90,1","90,2",
Município,Salvaterra de Magos,"49,5","58,3","65,6","79,9","77,3","78,4","79,1","79,1","77,5",
Município,Santarém,"100,0","94,5","96,2","99,7","100,9","101,5","┴  101,7","104,0","101,4",
